COMBUSTÍVEL,ANO,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
GASOLINA C (m3),2001,RONDÔNIA,m3,10440.370000000001,9566.9500000000007,10895.277,10727.244000000001,11164.73,11587.966,11225.507,12358.21,11392.627,11387.328,11948.356,10500.843999999999,133195.40899999999
GASOLINA C (m3),2001,ACRE,m3,3037.4720000000002,2758.4259999999999,3116.71,3103.7849999999999,3329.6460000000002,3407.22,3304.8440000000001,3755.6680000000001,3227.5819999999999,3347.4650000000001,3345.625,3158.2979999999998,38892.741000000002
GASOLINA C (m3),2001,AMAZONAS,m3,18643.204000000002,18332.105,20282.032999999999,19375.103999999999,21367.65,20798.383000000002,20175.47,21983.399000000001,20174.374,22763.56,21999.866999999998,20211.512999999999,246106.66200000001
GASOLINA C (m3),2001,RORAIMA,m3,2971.8270000000002,2860.6,3183.92,3424.7379999999998,3282.4110000000001,3263.9270000000001,2930.373,3238.2040000000002,3111.0039999999999,3629.337,3550.1370000000002,3521.6350000000002,38968.113000000005
GASOLINA C (m3),2001,PARÁ,m3,24540.269,23019.39,25016.134999999998,24451.59,26300.629000000001,31000.414000000001,35192.03,35388.101000000002,35351.1,35270.000999999997,27654.287,27034.237000000001,350218.18300000002
GASOLINA C (m3),2001,AMAPÁ,m3,3481.1,3208.3,3800.9,3625.85,3726.05,3761.65,3861.75,4076.5,3754.25,4032.19,3885.5,3989.7,45203.740000000005
GASOLINA C (m3),2001,TOCANTINS,m3,7403.8490000000002,6896.2160000000003,7649.4930000000004,7671.6120000000001,7976.2169999999996,8425.5560000000005,9072.67,8604.5740000000005,7759.7259999999997,9484.9570000000003,7242.11,7503.2349999999997,95690.214999999997
GASOLINA C (m3),2001,MARANHÃO,m3,17435.787,15343.844999999999,17133.808000000001,16260.772000000001,17102.723000000002,17869.133000000002,17763.868999999999,18493.755000000001,17081.466,18504.403999999999,18204.043000000001,18477.319,209670.924
GASOLINA C (m3),2001,PIAUÍ,m3,10840.165999999999,9219.0280000000002,10374.806,10160.891,10555.12,10754.043,10861.045,11125.134,10561.398999999999,10892.647999999999,10976.837,10638.964,126960.08100000001
GASOLINA C (m3),2001,CEARÁ,m3,38692.247000000003,34991.697999999997,37412.089,36351.434999999998,39006.417999999998,38934.188000000002,39219.402999999998,39331.256999999998,38330.006000000001,39043.491999999998,37527.635999999999,39836.264000000003,458676.13300000003
GASOLINA C (m3),2001,RIO GRANDE DO NORTE,m3,19274.629000000001,17288.334999999999,18023.762999999999,17727.55,18209.133999999998,18172.048999999999,17817.300999999999,18807.914000000001,17166.508999999998,18442.309000000001,18317.241999999998,18342.076000000001,217588.81099999999
GASOLINA C (m3),2001,PARAÍBA,m3,18375.674999999999,16808.017,17963.117999999999,17647.309000000001,17558.951000000001,19703.728999999999,17223.808000000001,18670.465,18849.940999999999,17877.784,17897.368999999999,18936.939999999999,217513.10600000003
GASOLINA C (m3),2001,PERNAMBUCO,m3,49183.421000000002,45718.784,49285.974999999999,47619.398000000001,49844.057999999997,50704.224999999999,45087.57,49123.35,47728.133999999998,48252.008000000002,47384.870999999999,49854.440999999999,579786.23499999999
GASOLINA C (m3),2001,ALAGOAS,m3,14303.186,12968.918,13861.844999999999,13574.124,13623.021000000001,13679.507,12964.199000000001,13631.396000000001,13366.278,12843.519,13139.64,13568.178,161523.81100000005
GASOLINA C (m3),2001,SERGIPE,m3,12643.994000000001,11186.454,12068.386,11666.582,12424.42,12037.419,11195.085999999999,12091.625,11296.689,12362.013999999999,11668.753000000001,12259.548000000001,142900.97
GASOLINA C (m3),2001,BAHIA,m3,80308.769,69187.267000000007,72899.455000000002,70777.347999999998,72617.346999999994,77066.017000000007,69957.214000000007,74491.02,68969.937999999995,74123.350999999995,72242.081000000006,77887.034,880526.84100000001
GASOLINA C (m3),2001,MINAS GERAIS,m3,187015.655,181236.22700000001,188361.00399999999,188671.291,190677.897,197710.89199999999,187998.29800000001,192278.48499999999,184219.45499999999,183393.769,180530.76699999999,191970.266,2254064.0060000001
GASOLINA C (m3),2001,ESPÍRITO SANTO,m3,37494.660000000003,32256.661,35324.771999999997,35998.468000000001,35261.256000000001,37666.597000000002,37365.921999999999,36569.243999999999,34430.966,36850.127,36759.296999999999,42740.39,438718.36
GASOLINA C (m3),2001,RIO DE JANEIRO,m3,156642.228,145040.625,149386.12700000001,149369.59299999999,150610.125,157933.27900000001,146681.18799999999,151857.45800000001,138949.10999999999,140524.12400000001,133949.326,151393.386,1772336.5690000001
GASOLINA C (m3),2001,SÃO PAULO,m3,598960.31299999997,570709.10499999998,652456.74199999997,648740.41799999995,664396.41,660289.83400000003,603899.10600000003,636942.93599999999,595886.16399999999,633832.19400000002,586398.01699999999,598569.19099999999,7451080.4299999997
GASOLINA C (m3),2001,PARANÁ,m3,122255.50900000001,112502.716,123293.77499999999,123539.43,123959.254,127604.314,120760.19899999999,127633.52899999999,121386.159,125633.54700000001,119575.93,128940.83100000001,1477085.193
GASOLINA C (m3),2001,SANTA CATARINA,m3,99466.62,88665.422000000006,93462.705000000002,89426.346999999994,90326.168999999994,92704.786999999997,84927.964999999997,92437.876000000004,86985.108999999997,89674.266000000003,91686.922000000006,99902.296000000002,1099666.4840000002
GASOLINA C (m3),2001,RIO GRANDE DO SUL,m3,157843.89300000001,141489.18100000001,159952.89799999999,154315.481,157009.823,160938.79,148275.092,158055.22399999999,149670.228,153827.07999999999,154503.47500000001,163092.14300000001,1858973.308
GASOLINA C (m3),2001,MATO GROSSO DO SUL,m3,22855.9,20968.944,23576.332999999999,23555.953000000001,23263.817999999999,24221.613000000001,23668.351999999999,24991.525000000001,24107.205999999998,23823.37,23354.592000000001,25614.239000000001,284001.84499999997
GASOLINA C (m3),2001,MATO GROSSO,m3,32030.240000000002,23135.205999999998,24748.133000000002,23881.097000000002,25234.323,26175.643,23302.975999999999,26515.628000000001,24239.962,25408.824000000001,23800.067999999999,24277.473000000002,302749.57299999997
GASOLINA C (m3),2001,GOIÁS,m3,55777.853000000003,53146.538999999997,58775.07,59496.981,58421.156000000003,61220.55,59287.415000000001,60782.705000000002,58200.362000000001,60885.754000000001,64000.517,70205.008000000002,720199.90999999992
GASOLINA C (m3),2001,DISTRITO FEDERAL,m3,43521.368999999999,45959.105000000003,53413.96,51834.828000000001,54050.445,52915.006000000001,49013.618000000002,56156.245000000003,48607.205000000002,51938.377,50344.953999999998,50948.911,608704.02300000004
GASOLINA C (m3),2002,RONDÔNIA,m3,11230.915000000001,10531.316000000001,10203.130999999999,10702.83,10523.903,10467.25,11792.486000000001,12633.067999999999,11987.43,13076.675999999999,10469.805,12259.484,135878.29399999999
GASOLINA C (m3),2002,ACRE,m3,3429.5340000000001,3172.5439999999999,3480.2330000000002,3427.8110000000001,3675.7629999999999,3634.73,3958.547,4584.7110000000002,4649.8019999999997,4451.1970000000001,3518.68,3945.0189999999998,45928.570999999996
GASOLINA C (m3),2002,AMAZONAS,m3,21725.83,19241.202000000001,21117.102999999999,21745.204000000002,21843.175999999999,21313.416000000001,21505.668000000001,24258.491000000002,22331.223999999998,24780.186000000002,22623.647000000001,23256.58,265741.72700000001
GASOLINA C (m3),2002,RORAIMA,m3,3857.951,3572.6190000000001,3673.569,3865.4189999999999,3729.5189999999998,3499.3690000000001,3902.3,4735,5090.1000000000004,5138.7,3770.7,4765.3,49600.545999999995
GASOLINA C (m3),2002,PARÁ,m3,27041.215,24863.253000000001,25658.712,26097.894,24841.003000000001,23442.792000000001,28452.294999999998,28725.019,28113.182000000001,34022.633000000002,28779.707999999999,30548.883999999998,330586.59000000003
GASOLINA C (m3),2002,AMAPÁ,m3,3941.1,3646,3756.7,4152.2,4033,3848.1,4192.45,4554.8,4453,5158.25,4229,4597.55,50562.15
GASOLINA C (m3),2002,TOCANTINS,m3,8731.3089999999993,7770.183,7903.6450000000004,8550.9709999999995,8494.098,8143.0649999999996,9851.9529999999995,9081.8430000000008,8864.6270000000004,9915.5409999999993,7920.48,9112.9390000000003,104340.65400000001
GASOLINA C (m3),2002,MARANHÃO,m3,19173.960999999999,17973.453000000001,17946.618999999999,20639.569,18955.656999999999,19041.29,21848.016,21606.030999999999,21128.696,22952.791000000001,18975.213,21271.026000000002,241512.32199999999
GASOLINA C (m3),2002,PIAUÍ,m3,12205.727999999999,10952.258,11344.116,10938.684999999999,11776.13,11086.837,12554.071,12528.254999999999,13029.593999999999,14462.037,11139.119000000001,13312.161,145328.99099999998
GASOLINA C (m3),2002,CEARÁ,m3,43058.250999999997,37094.959000000003,37960.315999999999,38802.737000000001,38394.114000000001,37434.338000000003,41268.563000000002,40937.620999999999,41451.197,44942.894,37290.983999999997,46040.09,484676.06400000001
GASOLINA C (m3),2002,RIO GRANDE DO NORTE,m3,20353.694,18557.608,19396.021000000001,18126.931,18977.64,16968.224999999999,18511.629000000001,18723.851999999999,18275.965,22312.399000000001,16229.53,21006.475999999999,227439.97
GASOLINA C (m3),2002,PARAÍBA,m3,19717.874,17649.476999999999,18766.365000000002,19189.666000000001,18678.870999999999,19319.998,19829.439999999999,20464.495999999999,20679.945,24133.214,19209.189999999999,22929.179,240567.715
GASOLINA C (m3),2002,PERNAMBUCO,m3,49305.998,45506.705999999998,48681.082999999999,49394.146000000001,48147.607000000004,46149.298999999999,48503.73,47717.004999999997,49708.326000000001,55234.58,46767.821000000004,52880.459000000003,587996.76000000013
GASOLINA C (m3),2002,ALAGOAS,m3,14230.517,13151.121999999999,13667.983,13474.864,13260.945,12194.995000000001,13314.575999999999,13905.914000000001,14314.154,16425.952000000001,13044.656999999999,15514.108,166499.78700000001
GASOLINA C (m3),2002,SERGIPE,m3,12996.799000000001,11710.824000000001,12014.181,12532.298000000001,12683.165999999999,11561.546,12094.127,12526.007,12858.79,14221.868,12213.431,14528.234,151941.27099999998
GASOLINA C (m3),2002,BAHIA,m3,82072.899999999994,72855.341,73800.597999999998,73456.207999999999,73766.009999999995,71003.747000000003,73556.292000000001,54819.508999999998,70736.967000000004,84151.248999999996,65547.555999999997,83644.86,879411.23699999985
GASOLINA C (m3),2002,MINAS GERAIS,m3,192499.71,185710.78700000001,185842.30600000001,193133.01800000001,194320.435,182232.519,200208.95,197349.90299999999,190989.807,220535.88800000001,176103.625,211830.61600000001,2330757.5639999998
GASOLINA C (m3),2002,ESPÍRITO SANTO,m3,55196.485999999997,41223.368000000002,43056.002999999997,36130.307000000001,32442.325000000001,29136.344000000001,33972.951999999997,37936.553999999996,33713.406000000003,38017.411,30248.317999999999,46132.108999999997,457205.58300000004
GASOLINA C (m3),2002,RIO DE JANEIRO,m3,148357.09400000001,146240.16200000001,163590.049,171545.22399999999,160282.96599999999,151016.755,165306.179,170212.08100000001,160583.43100000001,192342.443,163395.82999999999,179062.033,1971934.2470000002
GASOLINA C (m3),2002,SÃO PAULO,m3,600903.826,567671.29799999995,618268.696,621893.28700000001,627378.92599999998,575534.25699999998,567578.62100000004,576296.68000000005,569739.67700000003,650810.799,538303.19900000002,651019.85100000002,7165399.1169999996
GASOLINA C (m3),2002,PARANÁ,m3,125036.52099999999,121911.91499999999,117156.469,119121.519,116745.027,107715.611,118555.23699999999,115811.87300000001,115167.81600000001,129892.886,114059.01,133922.527,1435096.4110000001
GASOLINA C (m3),2002,SANTA CATARINA,m3,109420.55499999999,102606.917,93629.203999999998,93367.717000000004,95850.81,87265.682000000001,93313.937000000005,95741.37,95287.887000000002,110014.80100000001,89647.585999999996,116827.874,1182974.3400000001
GASOLINA C (m3),2002,RIO GRANDE DO SUL,m3,166739.068,152856.05600000001,153746.859,151834.03599999999,154681.22700000001,146845.10699999999,152823.85800000001,156332.85999999999,154243.95499999999,173908.633,141308.11600000001,179878.465,1885198.24
GASOLINA C (m3),2002,MATO GROSSO DO SUL,m3,25173.492999999999,24261.012999999999,24746.048999999999,27146.226999999999,24690.82,23267.006000000001,25307.595000000001,26559.7,25549.865000000002,30192.098999999998,23654.921999999999,29749.921999999999,310298.71100000001
GASOLINA C (m3),2002,MATO GROSSO,m3,26311.335999999999,24706.447,26254.161,26808.05,27221.157999999999,26451.32,27534.722000000002,27482.768,28174.733,31022.392,24674.18,28994.987000000001,325636.25400000007
GASOLINA C (m3),2002,GOIÁS,m3,73284.789000000004,73658.134000000005,66229.315000000002,62504.771000000001,64018.175000000003,58342.519,66566.267999999996,64539.485999999997,64381.750999999997,72678.676999999996,59138.389000000003,67844.61,793186.88399999996
GASOLINA C (m3),2002,DISTRITO FEDERAL,m3,45462.061999999998,46632.84,54799.625999999997,54941.682000000001,55629.226000000002,50992.495000000003,51864.830999999998,57276.076000000001,54490.678999999996,59702.33,54537.718000000001,58227.483,644557.04799999995
GASOLINA C (m3),2003,RONDÔNIA,m3,10674.76,8840.0949999999993,9395.9009999999998,9796.3760000000002,11674.536,11290.906999999999,12487.897000000001,12689.15,12936.074000000001,12687.923000000001,11679.807000000001,13165.674999999999,137319.101
GASOLINA C (m3),2003,ACRE,m3,3807.2620000000002,2756.0230000000001,2954.7429999999999,3190.614,3546.4789999999998,3590.6889999999999,4104.1840000000002,3816.22,3963.002,3978.1509999999998,3638.1309999999999,4252.201,43597.699000000001
GASOLINA C (m3),2003,AMAZONAS,m3,22164.03,18129.415000000001,20131.780999999999,21023,22978.264999999999,21798.521000000001,23168.346000000001,23330.35,23135.138999999999,25594.582999999999,23195.721000000001,26670.49,271319.641
GASOLINA C (m3),2003,RORAIMA,m3,4933.05,4097.3999999999996,4087.2,3939.3,4273,4055.3,4258.3990000000003,4016.9,3924.2,4437.8999999999996,1068,4567.7,47658.348999999995
GASOLINA C (m3),2003,PARÁ,m3,29281.858,23409.751,23943.848000000002,25867.312000000002,28449.86,28451.244999999999,32036.278999999999,28932.642,30747.111000000001,32012.064999999999,28309.767,34242.459000000003,345684.19700000004
GASOLINA C (m3),2003,AMAPÁ,m3,4196.3999999999996,3631.65,3493.65,4086.45,4286.3999999999996,4269.75,4389.6499999999996,4430.8389999999999,4784.3500000000004,4915.6000000000004,4184.8,5167.6000000000004,51837.138999999996
GASOLINA C (m3),2003,TOCANTINS,m3,9016.7119999999995,7416.5389999999998,7063.5730000000003,7281.3559999999998,8558.5859999999993,8652.1239999999998,10661.478999999999,9545.7430000000004,9000.7469999999994,9782.3179999999993,9165.223,11146.886,107291.28599999999
GASOLINA C (m3),2003,MARANHÃO,m3,20792.596000000001,16761.64,16326.714,17897.052,19664.050999999999,18876.499,21382.153999999999,20296.575000000001,20788.539000000001,22478.771000000001,20402.315999999999,24500.137999999999,240167.04500000001
GASOLINA C (m3),2003,PIAUÍ,m3,13347.045,10191.948,9796.9979999999996,11076.463,11830.083000000001,11401.162,12961.132,12156.017,12547.745000000001,13473.46,11768.976000000001,15026.806,145577.83499999999
GASOLINA C (m3),2003,CEARÁ,m3,42444.828000000001,35141.999000000003,33598.351000000002,35204.271999999997,38911.862000000001,38485.093999999997,42147.678999999996,39118.900999999998,40229.192999999999,42602.252999999997,38778.074999999997,49613.362000000001,476275.86900000006
GASOLINA C (m3),2003,RIO GRANDE DO NORTE,m3,20154.236000000001,17029.668000000001,14589.516,15991.01,17859.749,17217.095000000001,18520.826000000001,18374.153999999999,18315.595000000001,20182.377,17766.058000000001,22671.698,218671.98199999999
GASOLINA C (m3),2003,PARAÍBA,m3,20917.842000000001,16241.983,16455.127,17427.907999999999,20064.317999999999,19215.498,19755.573,19850.499,20451.673999999999,21685.525000000001,19753.780999999999,25145.413,236965.141
GASOLINA C (m3),2003,PERNAMBUCO,m3,49313.326999999997,42013.608999999997,42037.49,45655.680999999997,44189.703000000001,44403.887999999999,46297.249000000003,46248.800999999999,48081.004999999997,52882.944000000003,48933.413999999997,59932.427000000003,569989.53799999994
GASOLINA C (m3),2003,ALAGOAS,m3,14802.73,12126.402,11633.674999999999,12318.821,13158.828,12334.391,13385.091,13359.759,13612.338,14358.816999999999,13134.880999999999,15946.323,160172.05600000001
GASOLINA C (m3),2003,SERGIPE,m3,13598.038,11281.883,10019.058000000001,11189.243,12198.237999999999,11789.162,11879.173000000001,12171.681,12697.061,13222.514999999999,11229.405000000001,14759.773999999999,146035.231
GASOLINA C (m3),2003,BAHIA,m3,81521.752999999997,64583.232000000004,63745.87,67375.343999999997,69993.834000000003,70168.357999999993,73844.913,71467.642999999996,73347.887000000002,82297.164999999994,73852.248000000007,93521.095000000001,885719.34199999995
GASOLINA C (m3),2003,MINAS GERAIS,m3,190107.75,161931.285,157197.01500000001,176726.636,189635.38399999999,182844.17300000001,198950.87,186718.53099999999,195430.81299999999,208720.63200000001,190181.02100000001,222338.02299999999,2260782.1329999999
GASOLINA C (m3),2003,ESPÍRITO SANTO,m3,40157.614999999998,30908.100999999999,31135.892,35598.572999999997,33419.766000000003,32276.46,42241.16,36111.834000000003,38906.165999999997,42079.762000000002,37609.398999999998,47272.082000000002,447716.81
GASOLINA C (m3),2003,RIO DE JANEIRO,m3,152948.446,145897.21900000001,134763.42800000001,138422.18,151298.06899999999,131160.27499999999,147555.34700000001,141352.60500000001,146594.4,157620.86799999999,146390.07399999999,170592.19500000001,1764595.1060000001
GASOLINA C (m3),2003,SÃO PAULO,m3,545823.36300000001,485178.18300000002,495280.005,532955.35900000005,581354.00699999998,552450.576,572397.02500000002,558490.549,556357.20400000003,612496.41500000004,563971.48800000001,657882.50300000003,6714636.6769999992
GASOLINA C (m3),2003,PARANÁ,m3,116698.83100000001,100447.38,106600.29399999999,123200.617,133466.80300000001,116988.30100000001,128198.86900000001,121010.692,123245.07799999999,134113.546,122919.55499999999,153266.74299999999,1480156.709
GASOLINA C (m3),2003,SANTA CATARINA,m3,105947.671,92750.8,85925.269,90427.845000000001,95401.69,91201.070999999996,101873.171,94980.66,97613.983999999997,105797.005,96852.167000000001,126493.77,1185265.1029999999
GASOLINA C (m3),2003,RIO GRANDE DO SUL,m3,156967.46400000001,135109.25599999999,132499.28700000001,140370.052,151447.253,142370.20499999999,155155.79399999999,149974.033,151911.103,161417.83199999999,150477.584,186968.76,1814668.6230000001
GASOLINA C (m3),2003,MATO GROSSO DO SUL,m3,24805.473000000002,21151.537,22220.323,23332.575000000001,24548.072,24210.383999999998,26954.65,25077.565999999999,25831.422999999999,27936.841,25115.457999999999,31168.008999999998,302352.31099999999
GASOLINA C (m3),2003,MATO GROSSO,m3,25945.128000000001,22893.304,22879.744999999999,24175.082999999999,27931.311000000002,25383.06,28389.171999999999,26857.149000000001,27230.332999999999,29520.785,27735.232,31900.431,320840.73299999995
GASOLINA C (m3),2003,GOIÁS,m3,61394.237000000001,53879.171000000002,53974.307000000001,58672.476999999999,63329.608,63378.81,72278.027000000002,65845.811000000002,67838.570999999996,70155.673999999999,67421.569000000003,77818.462,775986.72399999993
GASOLINA C (m3),2003,DISTRITO FEDERAL,m3,46092.892,46795.139000000003,46540.788,52070.413999999997,56324.43,51038.241999999998,54267.474000000002,53814.033000000003,57061.756000000001,59741.044000000002,54344.379000000001,61279.650999999998,639370.24199999997
GASOLINA C (m3),2004,RONDÔNIA,m3,12337.877,10836.293,12792.15,13084.638999999999,13048.284,12801.144,14351.325999999999,14306.796,15013.157999999999,14837.64,13650.464,14939.545,161999.31600000002
GASOLINA C (m3),2004,ACRE,m3,3448.6979999999999,3128.172,3831.82,4003.402,3531.9430000000002,3795.627,4196.9229999999998,4362.5240000000003,4501.7749999999996,4095.3960000000002,3974.6039999999998,4304.6729999999998,47175.557000000001
GASOLINA C (m3),2004,AMAZONAS,m3,22360.010999999999,21919.370999999999,24569.585999999999,25542.615000000002,24055.448,24852.708999999999,25590.409,25918,26681.348999999998,26267.188999999998,26265.794999999998,27355.701000000001,301378.18299999996
GASOLINA C (m3),2004,RORAIMA,m3,3782.7,3470.2,4070.9,3948,3900.6840000000002,3713.6,4012.65,4055,4066.9,3851.05,3987.05,4319.5,47178.234000000004
GASOLINA C (m3),2004,PARÁ,m3,29184.971000000001,26083.526999999998,29700.031999999999,30982.401999999998,29107.775000000001,30681.215,33792.148000000001,32380.004000000001,35063.409,33789.874000000003,32174.65,37879.042000000001,380819.04900000006
GASOLINA C (m3),2004,AMAPÁ,m3,4362.8500000000004,4062.1,4666.6499999999996,4844.3999999999996,4553.8,4594,4958.6000000000004,5041.2,5335.95,4665.55,4679.8,5336.45,57101.35
GASOLINA C (m3),2004,TOCANTINS,m3,9631.1540000000005,8757.4869999999992,9700.9490000000005,10613.953,10382.474,10814.769,12871.249,11614.316000000001,11932.022000000001,10674.457,10272.066999999999,11994.819,129259.716
GASOLINA C (m3),2004,MARANHÃO,m3,21681.081999999999,18983.835999999999,21299.666000000001,22971.823,20873.582999999999,22312.927,23847.489000000001,23506.683000000001,27001.098000000002,23834.824000000001,22992.064999999999,26665.331999999999,275970.408
GASOLINA C (m3),2004,PIAUÍ,m3,13207.436,11355.815000000001,12896.341,13767.217000000001,12890.714,13259.347,13845.273999999999,13920.561,15369.597,14171.697,13550.473,15963.361999999999,164197.834
GASOLINA C (m3),2004,CEARÁ,m3,39883.65,36215.614999999998,40410.385999999999,42522.783000000003,39512.845000000001,38592.809000000001,45059.008000000002,43165.107000000004,45389.684999999998,44363.099000000002,40536.353999999999,47617.402999999998,503268.74400000001
GASOLINA C (m3),2004,RIO GRANDE DO NORTE,m3,20041.722000000002,18582.330000000002,19566.971000000001,20434.457999999999,19225.882000000001,19713.627,20288.365000000002,21262.945,21903.065999999999,21768.648000000001,20757.335999999999,24192.258999999998,247737.60899999997
GASOLINA C (m3),2004,PARAÍBA,m3,22444.364000000001,20014.760999999999,22092.464,22039.827000000001,21388.563999999998,21673.792000000001,21578.794999999998,22664.995999999999,23587.184000000001,24053.046999999999,22355.233,26874.057000000001,270767.08399999997
GASOLINA C (m3),2004,PERNAMBUCO,m3,50399.985000000001,45409.222999999998,50837.377,51847.161,50066.396000000001,49730.101000000002,51008.438999999998,52322.271999999997,52713.125999999997,55188.112000000001,50955.752,60026.078000000001,620504.022
GASOLINA C (m3),2004,ALAGOAS,m3,14676.965,13133.091,14281.206,14783.424999999999,12471.44,12997.638000000001,13799.087,14058.276,15094.35,14799.074000000001,14320.852999999999,16579.170999999998,170994.57600000003
GASOLINA C (m3),2004,SERGIPE,m3,13044.977999999999,11739.858,13399.74,13243.01,12654.016,13408.962,12861.49,13473.736999999999,14475.225,13738.412,13517.54,15269.950999999999,160826.91900000002
GASOLINA C (m3),2004,BAHIA,m3,83912.035000000003,74031.614000000001,80356.601999999999,82549.137000000002,76279.523000000001,79866.588000000003,81976.187999999995,82821.434999999998,88350.972999999998,86795.245999999999,81151.494000000006,97201.448999999993,995292.28399999999
GASOLINA C (m3),2004,MINAS GERAIS,m3,197352.09700000001,184732.185,203383.99100000001,211668.78200000001,200925.13800000001,200467.83199999999,222151.285,213970.128,224225.196,210520.47700000001,204896.66,243681.74900000001,2517975.52
GASOLINA C (m3),2004,ESPÍRITO SANTO,m3,43380.372000000003,35755.455999999998,32656.536,34560.258999999998,30255.883000000002,31254.9,32907.739000000001,34013.512999999999,37217.000999999997,36302.553999999996,34144.525000000001,39967.017999999996,422415.75599999999
GASOLINA C (m3),2004,RIO DE JANEIRO,m3,149573.67199999999,136308.717,150681.29,157165.78400000001,147747.08100000001,148492.851,157336.351,151847.454,155958.886,152232.06200000001,157039.48699999999,183788.76800000001,1848172.4029999997
GASOLINA C (m3),2004,SÃO PAULO,m3,555758.39899999998,526400.37199999997,590699.89,582359.17200000002,534172.60900000005,534923.80200000003,568161.446,555944.85699999996,561025.43400000001,538535.02099999995,524241.22700000001,624839.52,6697061.7489999998
GASOLINA C (m3),2004,PARANÁ,m3,127894.463,119383.60400000001,132295.704,137752.61900000001,120190.393,120698.90700000001,135501.69399999999,131434.524,138819.45199999999,133061.864,127756.45299999999,156025.117,1580814.7940000002
GASOLINA C (m3),2004,SANTA CATARINA,m3,114036.549,105137.24400000001,108328.783,113296.149,101172.817,102320.651,109668.33100000001,109447.609,115040.897,109612.643,106552.308,130032.501,1324646.4819999998
GASOLINA C (m3),2004,RIO GRANDE DO SUL,m3,162641.11300000001,145048.603,162528.17499999999,168874.88,155620.386,151684.14799999999,170014.69,164026.72700000001,166580.65,169123.788,157106.28899999999,191053.027,1964302.4759999996
GASOLINA C (m3),2004,MATO GROSSO DO SUL,m3,26383.731,24469.184000000001,27748.62,28198.882000000001,26522.634999999998,26120.734,29210.62,28561.861000000001,30037.505000000001,28899.937999999998,26436.083999999999,31147.641,333737.435
GASOLINA C (m3),2004,MATO GROSSO,m3,27347.850999999999,25190.637999999999,28928.138999999999,30245.992999999999,29303.178,29873.43,33461.836000000003,32711.335999999999,35125.845999999998,32992.697,31258.546999999999,36775.745000000003,373215.23600000003
GASOLINA C (m3),2004,GOIÁS,m3,67655.839999999997,63622.044000000002,71854.133000000002,74744.157000000007,69996.023000000001,69573.236000000004,78476.168000000005,74932.646999999997,80994.627999999997,74040.857999999993,71829.183999999994,83163.516000000003,880882.43399999989
GASOLINA C (m3),2004,DISTRITO FEDERAL,m3,47058.726000000002,48641.097999999998,60296.752,60319.124000000003,57218.569000000003,57513.784,59140.466,59832.879000000001,61216.578999999998,60630.311000000002,60074.652000000002,64240.491999999998,696183.43200000003
GASOLINA C (m3),2005,RONDÔNIA,m3,12364.237999999999,12370.608,13656.81,12544.117,13569.33,14165.878000000001,14081.052,15862.504999999999,15730.686,13753.93,13980.992,14722.683000000001,166802.829
GASOLINA C (m3),2005,ACRE,m3,3576.549,3324.335,3971.991,3875.6219999999998,4192.6490000000003,4099.982,4356.2520000000004,4729.4390000000003,4353.1289999999999,4018.2260000000001,4103.277,4930.1930000000002,49531.644000000008
GASOLINA C (m3),2005,AMAZONAS,m3,22691.615000000002,22126.690999999999,25486.566999999999,24165.010999999999,26066.635999999999,20474.571,25867.225999999999,28925.912,26614.731,26144.995999999999,25496.663,28804.978999999999,302865.598
GASOLINA C (m3),2005,RORAIMA,m3,3607.75,3275.15,4059.8,3785.3,3580.1,2793.75,3649.5,4161.95,3980.75,2760.8,3755.6,3995.2,43405.65
GASOLINA C (m3),2005,PARÁ,m3,30034.147000000001,28589.966,32669.727999999999,31598.508999999998,32210.164000000001,33973.506000000001,36062.345000000001,36055.553999999996,35427.531999999999,33473.428,34908.932999999997,38295.171000000002,403298.98300000001
GASOLINA C (m3),2005,AMAPÁ,m3,4424.3500000000004,3907.25,4870.05,4498.3,5019.8999999999996,4922.3500000000004,4622.3,5253.2,5186.3500000000004,4628.8410000000003,5365.2280000000001,5213.1000000000004,57911.218999999997
GASOLINA C (m3),2005,TOCANTINS,m3,10388.512000000001,8933.6880000000001,10617.621999999999,10241.540999999999,11033.909,11098.79,12576.822,11796.210999999999,11315.22,9412.2170000000006,9217.8780000000006,11330.856,127963.26599999999
GASOLINA C (m3),2005,MARANHÃO,m3,23351.776000000002,20794.319,23364.905999999999,22296.704000000002,23335.378000000001,24185.677,24701.785,26478.687000000002,25295.146000000001,24258.794999999998,23695.912,27386.878000000001,289145.96300000005
GASOLINA C (m3),2005,PIAUÍ,m3,13950.361999999999,12552.45,13979.373,13268.956,13756.927,14363.287,14771.612999999999,15430.722,15573.242,14408.742,14376.748,17303.225999999999,173735.64799999999
GASOLINA C (m3),2005,CEARÁ,m3,41710.622000000003,38892.330999999998,40864.616999999998,39811.919999999998,41214.798999999999,42902.603000000003,42955.061000000002,44723.735000000001,42342.368999999999,41955.095999999998,41939.017,49862.67,509174.83999999997
GASOLINA C (m3),2005,RIO GRANDE DO NORTE,m3,23730.958999999999,19978.432000000001,22417.26,20898.467000000001,21805.687999999998,20966.883000000002,21379.530999999999,22438.655999999999,21255.620999999999,18017.453000000001,21087.66,23824.516,257801.12599999999
